score,fine_grained,raw
0.41667,neutral,negative
0.25,negative,negative
0.11110999999999999,very negative,negative
0.16667,very negative,negative
0.18056,very negative,negative
0.22221999999999997,negative,negative
0.36111,negative,negative
0.31944,negative,negative
0.36111,negative,negative
0.5,neutral,negative
0.56944,neutral,positive
0.55556,neutral,positive
0.55556,neutral,positive
0.44443999999999995,neutral,negative
0.18056,very negative,negative
0.375,negative,negative
0.44443999999999995,neutral,negative
0.59722,neutral,positive
0.27778,negative,negative
0.18056,very negative,negative
0.083333,very negative,negative
0.41667,neutral,negative
0.13889,very negative,negative
0.15278,very negative,negative
0.30556,negative,negative
0.34722,negative,negative
0.20833000000000002,negative,negative
0.20833000000000002,negative,negative
0.23611,negative,negative
0.30556,negative,negative
0.041667,very negative,negative
0.75,positive,positive
0.27778,negative,negative
0.20833000000000002,negative,negative
0.58333,neutral,positive
0.125,very negative,negative
0.23611,negative,negative
0.52778,neutral,positive
0.22221999999999997,negative,negative
0.25,negative,negative
0.34722,negative,negative
0.52778,neutral,positive
0.55556,neutral,positive
0.125,very negative,negative
0.15278,very negative,negative
0.5,neutral,negative
0.5,neutral,negative
0.29167,negative,negative
0.5,neutral,negative
0.61111,positive,positive
0.55556,neutral,positive
0.375,negative,negative
0.30556,negative,negative
0.36111,negative,negative
0.29167,negative,negative
0.18056,very negative,negative
0.25,negative,negative
0.38889,negative,negative
0.29167,negative,negative
0.375,negative,negative
0.55556,neutral,positive
0.27778,negative,negative
0.16667,very negative,negative
0.31944,negative,negative
0.25,negative,negative
0.375,negative,negative
0.61111,positive,positive
0.23611,negative,negative
0.20833000000000002,negative,negative
0.25,negative,negative
0.66667,positive,positive
0.80556,very positive,positive
0.33333,negative,negative
0.25,negative,negative
0.44443999999999995,neutral,negative
0.097222,very negative,negative
0.11110999999999999,very negative,negative
0.31944,negative,negative
0.22221999999999997,negative,negative
0.41667,neutral,negative
0.5,neutral,negative
0.61111,positive,positive
0.23611,negative,negative
0.61111,positive,positive
0.43056000000000005,neutral,negative
0.13889,very negative,negative
0.41667,neutral,negative
0.27778,negative,negative
0.20833000000000002,negative,negative
0.18056,very negative,negative
0.44443999999999995,neutral,negative
0.44443999999999995,neutral,negative
0.44443999999999995,neutral,negative
0.19444,very negative,negative
0.41667,neutral,negative
0.27778,negative,negative
0.26389,negative,negative
0.38889,negative,negative
0.27778,negative,negative
0.58333,neutral,positive
0.27778,negative,negative
0.43056000000000005,neutral,negative
0.41667,neutral,negative
0.33333,negative,negative
0.76389,positive,positive
0.26389,negative,negative
0.27778,negative,negative
0.19444,very negative,negative
0.31944,negative,negative
0.19444,very negative,negative
0.33333,negative,negative
0.63889,positive,positive
0.44443999999999995,neutral,negative
0.25,negative,negative
0.23611,negative,negative
0.23611,negative,negative
0.73611,positive,positive
0.5,neutral,negative
0.20833000000000002,negative,negative
0.29167,negative,negative
0.26389,negative,negative
0.125,very negative,negative
0.33333,negative,negative
0.055555999999999994,very negative,negative
0.54167,neutral,positive
0.25,negative,negative
0.20833000000000002,negative,negative
0.19444,very negative,negative
0.38889,negative,negative
0.13889,very negative,negative
0.36111,negative,negative
0.23611,negative,negative
0.77778,positive,positive
0.22221999999999997,negative,negative
0.33333,negative,negative
0.11110999999999999,very negative,negative
0.19444,very negative,negative
0.22221999999999997,negative,negative
0.125,very negative,negative
0.30556,negative,negative
0.11110999999999999,very negative,negative
0.73611,positive,positive
0.36111,negative,negative
0.22221999999999997,negative,negative
0.125,very negative,negative
0.38889,negative,negative
0.375,negative,negative
0.30556,negative,negative
0.11110999999999999,very negative,negative
0.20833000000000002,negative,negative
0.15278,very negative,negative
0.34722,negative,negative
0.375,negative,negative
0.33333,negative,negative
0.097222,very negative,negative
0.13889,very negative,negative
0.22221999999999997,negative,negative
0.20833000000000002,negative,negative
0.11110999999999999,very negative,negative
0.29167,negative,negative
0.34722,negative,negative
0.11110999999999999,very negative,negative
0.25,negative,negative
0.55556,neutral,positive
0.22221999999999997,negative,negative
0.33333,negative,negative
0.44443999999999995,neutral,negative
0.11110999999999999,very negative,negative
0.38889,negative,negative
0.36111,negative,negative
0.33333,negative,negative
0.15278,very negative,negative
0.55556,neutral,positive
0.36111,negative,negative
0.31944,negative,negative
0.11110999999999999,very negative,negative
0.22221999999999997,negative,negative
0.055555999999999994,very negative,negative
0.11110999999999999,very negative,negative
0.54167,neutral,positive
0.13889,very negative,negative
0.16667,very negative,negative
0.29167,negative,negative
0.30556,negative,negative
0.25,negative,negative
0.055555999999999994,very negative,negative
0.15278,very negative,negative
0.23611,negative,negative
0.70833,positive,positive
0.34722,negative,negative
0.40278,neutral,negative
0.30556,negative,negative
0.16667,very negative,negative
0.34722,negative,negative
0.25,negative,negative
0.097222,very negative,negative
0.30556,negative,negative
0.48611000000000004,neutral,negative
0.69444,positive,positive
0.125,very negative,negative
0.23611,negative,negative
0.63889,positive,positive
0.18056,very negative,negative
0.43056000000000005,neutral,negative
0.48611000000000004,neutral,negative
0.23611,negative,negative
0.625,positive,positive
0.22221999999999997,negative,negative
0.31944,negative,negative
0.041667,very negative,negative
0.69444,positive,positive
0.33333,negative,negative
0.375,negative,negative
0.15278,very negative,negative
0.16667,very negative,negative
0.36111,negative,negative
0.055555999999999994,very negative,negative
0.22221999999999997,negative,negative
0.30556,negative,negative
0.23611,negative,negative
0.38889,negative,negative
0.13889,very negative,negative
0.25,negative,negative
0.16667,very negative,negative
0.51389,neutral,positive
0.16667,very negative,negative
0.083333,very negative,negative
0.16667,very negative,negative
0.11110999999999999,very negative,negative
0.27778,negative,negative
0.30556,negative,negative
0.33333,negative,negative
0.38889,negative,negative
0.027777999999999997,very negative,negative
0.22221999999999997,negative,negative
0.43056000000000005,neutral,negative
0.55556,neutral,positive
0.26389,negative,negative
0.51389,neutral,positive
0.22221999999999997,negative,negative
0.29167,negative,negative
0.26389,negative,negative
0.23611,negative,negative
0.36111,negative,negative
0.13889,very negative,negative
0.11110999999999999,very negative,negative
0.41667,neutral,negative
0.5,neutral,negative
0.27778,negative,negative
0.16667,very negative,negative
0.097222,very negative,negative
0.44443999999999995,neutral,negative
0.68056,positive,positive
0.54167,neutral,positive
0.11110999999999999,very negative,negative
0.52778,neutral,positive
0.20833000000000002,negative,negative
0.18056,very negative,negative
0.5,neutral,negative
0.5,neutral,negative
0.19444,very negative,negative
0.11110999999999999,very negative,negative
0.26389,negative,negative
0.20833000000000002,negative,negative
0.31944,negative,negative
0.083333,very negative,negative
0.25,negative,negative
0.26389,negative,negative
0.041667,very negative,negative
0.0,very negative,negative
0.30556,negative,negative
0.66667,positive,positive
0.26389,negative,negative
0.44443999999999995,neutral,negative
0.8472200000000001,very positive,positive
0.30556,negative,negative
0.52778,neutral,positive
0.40278,neutral,negative
0.083333,very negative,negative
0.22221999999999997,negative,negative
0.20833000000000002,negative,negative
0.19444,very negative,negative
0.20833000000000002,negative,negative
0.34722,negative,negative
0.23611,negative,negative
0.54167,neutral,positive
0.52778,neutral,positive
0.097222,very negative,negative
0.25,negative,negative
0.20833000000000002,negative,negative
0.26389,negative,negative
0.027777999999999997,very negative,negative
0.30556,negative,negative
0.19444,very negative,negative
0.33333,negative,negative
0.36111,negative,negative
0.33333,negative,negative
0.48611000000000004,neutral,negative
0.33333,negative,negative
0.20833000000000002,negative,negative
0.069444,very negative,negative
0.29167,negative,negative
0.23611,negative,negative
0.027777999999999997,very negative,negative
0.79167,positive,positive
0.40278,neutral,negative
0.41667,neutral,negative
0.27778,negative,negative
0.61111,positive,positive
0.8333299999999999,very positive,positive
0.26389,negative,negative
0.33333,negative,negative
0.30556,negative,negative
0.27778,negative,negative
0.26389,negative,negative
0.27778,negative,negative
0.125,very negative,negative
0.58333,neutral,positive
0.25,negative,negative
0.375,negative,negative
0.11110999999999999,very negative,negative
0.26389,negative,negative
0.22221999999999997,negative,negative
0.20833000000000002,negative,negative
0.26389,negative,negative
0.70833,positive,positive
0.34722,negative,negative
0.22221999999999997,negative,negative
0.31944,negative,negative
0.41667,neutral,negative
0.375,negative,negative
0.8333299999999999,very positive,positive
0.27778,negative,negative
0.30556,negative,negative
0.33333,negative,negative
0.40278,neutral,negative
0.22221999999999997,negative,negative
0.27778,negative,negative
0.5,neutral,negative
0.22221999999999997,negative,negative
0.29167,negative,negative
